,code,cafe_nm,gu_code,gu,dong_cd,dong,gibun,road,lng,lat,year,NUMPOINTS,HubName,HubDist
408,20010511,스타벅스,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1657-5,서울특별시 서초구 서초중앙로,127.014217033954,37.4923876590647,2019,22,교대역,394.314378170907
412,20388439,스타벅스,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 708-6,서울특별시 강남구 테헤란로,127.048515927976,37.5039411013992,2019,16,선릉역,91.6173989238969
416,23312129,스타벅스,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 52-6,서울특별시 서초구 서초중앙로,127.011539185408,37.5016551524635,2019,17,사평역,366.11034426415
420,25240856,스타벅스강북구청사거리점,11305,강북구,1130510300,수유동,서울특별시 강북구 수유동 174-13,서울특별시 강북구 도봉로,127.02732798436,37.6400334380793,2019,26,수유역,623.306505759805
424,23311558,스타벅스청담사거리점,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 6-5,서울특별시 강남구 도산대로,127.046850137088,37.5237598736832,2019,11,강남구청역,616.756286482623
428,23248292,스타벅스방이역점,11710,송파구,1171011200,오금동,서울특별시 송파구 오금동 17-8,서울특별시 송파구 마천로,127.126638532343,37.5085452424071,2019,12,방이역,119.228993630665
432,23196601,스타벅스서초파라곤점,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1327-29,서울특별시 서초구 서초대로74길,127.027403494967,37.494938817542,2019,41,강남역,409.67875784941
436,20691915,스타벅스,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 583-3,서울특별시 강남구 논현로,127.027896853364,37.5240469060232,2019,10,압구정역,67.5234867705169
440,20378251,스타벅스신압구정점,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 639-7,서울특별시 강남구 언주로174길,127.036420025086,37.5281084112342,2019,11,압구정로데오역,453.338203784823
444,23454449,스타벅스,11650,서초구,1165010200,양재동,서울특별시 서초구 양재동 14-4,서울특별시 서초구 강남대로,127.036850060857,37.4823203167867,2019,27,양재역,410.562491531069
448,23513141,스타벅스올림픽공원남문점,11710,송파구,1171011100,방이동,서울특별시 송파구 방이동 181,서울특별시 송파구 위례성대로,127.122996982138,37.5133299197545,2019,14,방이역,627.355222065377
452,20007418,스타벅스,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1307-19,서울특별시 서초구 서초대로77길,127.025481611828,37.5001130565393,2019,43,신논현역,929.573158994323
456,20691462,스타벅스,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 908-10,서울특별시 서초구 방배로,126.997630905934,37.4819850802876,2019,29,방배역,93.6728899928899
460,20540030,스타벅스차병원사거리,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 235-11,서울특별시 강남구 봉은사로,127.035354656802,37.5080422802738,2019,17,언주역,243.035544290978
464,19984883,스타벅스,11710,송파구,1171010100,잠실동,서울특별시 송파구 잠실동 40,서울특별시 송파구 올림픽로,127.094467266876,37.5106637669365,2019,12,잠실새내역,473.248623461111
468,20012839,스타벅스예술의전당점,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1451-95,서울특별시 서초구 남부순환로323길,127.013483063726,37.4811273444246,2019,22,남부터미널역,634.965213009211
472,20484259,스타벅스학여울점,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 994-10,서울특별시 강남구 영동대로,127.068507100293,37.4979912661689,2019,12,학여울역,324.732673839134
476,25313530,스타벅스사당로데오점,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 444-7,서울특별시 서초구 방배천로,126.982147054224,37.4773384162976,2019,22,사당역,262.100590700277
480,23186849,스타벅스신천역점,11710,송파구,1171010100,잠실동,서울특별시 송파구 잠실동 181,서울특별시 송파구 올림픽로,127.081200820667,37.5114533637489,2019,7,종합운동장역,611.003503038734
484,26268835,스타벅스,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 831-25,서울특별시 강남구 강남대로78길,127.030536634875,37.4948924865489,2019,30,강남역,281.467658972491
488,8730737,스타벅스가든파이브,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 628,서울특별시 송파구 충민로,127.119370608348,37.4782606521025,2019,6,장지역,645.99949005523
492,8736083,스타벅스차병원사거리점,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 235-11,서울특별시 강남구 봉은사로,127.035354656802,37.5080422802738,2019,17,언주역,243.035544290978
496,8735684,스타벅스,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 677-25,서울특별시 강남구 테헤란로,127.040652567424,37.5023907598919,2019,11,역삼역,169.688491613159
500,25285303,스타벅스,11290,성북구,1129013500,종암동,서울특별시 성북구 종암동 3-1297,서울특별시 성북구 종암로28길,127.034276237521,37.6013098726705,2019,31,월곡역,633.759331704165
504,8732182,스타벅스뱅뱅사거리점,11680,강남구,1168011800,도곡동,서울특별시 강남구 도곡동 946-14,서울특별시 강남구 강남대로,127.032473020123,37.4885559134485,2019,25,양재역,426.262938917817
508,26261077,스타벅스,11710,송파구,1171010700,가락동,서울특별시 송파구 가락동 97-7,서울특별시 송파구 송파대로30길,127.118768373869,37.4948807737535,2019,22,가락시장역,223.520075421259
512,8736085,스타벅스경복아파트점,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 681,서울특별시 강남구 봉은사로,127.040352822046,37.5090200893742,2019,15,선정릉역,412.771447804956
516,8729351,스타벅스,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 809-10,서울특별시 강남구 강남대로,127.025555471117,37.5031321984073,2019,35,신논현역,693.84226513611
520,8725994,스타벅스,11290,성북구,1129013400,길음동,서울특별시 성북구 길음동 20-1,서울특별시 성북구 동소문로,127.028725560472,37.6083915431599,2019,28,길음역,670.510507528425
524,8732314,스타벅스,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 678-39,서울특별시 강남구 테헤란로,127.039222819099,37.5018745487421,2019,10,역삼역,165.467113196846
528,23447206,스타벅스석촌서호점,11710,송파구,1171010600,삼전동,서울특별시 송파구 삼전동 130-2,서울특별시 송파구 석촌호수로,127.096611664662,37.5063641179998,2019,10,석촌고분역,352.353706423593
532,25456593,스타벅스,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1445-4,서울특별시 서초구 서초중앙로,127.0169304208,37.484670199789,2019,26,남부터미널역,259.660577381884
536,9780390,스타벅스월계이마트점,11350,노원구,1135010200,월계동,서울특별시 노원구 월계동 333-1,서울특별시 노원구 마들로3길,127.061966366957,37.6265010290164,2019,14,광운대역,343.603079555395
540,20880708,스타벅스잠실점,11710,송파구,1171010200,신천동,서울특별시 송파구 신천동 11-4,서울특별시 송파구 올림픽로35가길,127.103446561974,37.5174361339672,2019,8,잠실나루역,204.884301737712
544,20009577,스타벅스,11650,서초구,1165010200,양재동,서울특별시 서초구 양재동 4-3,서울특별시 서초구 논현로,127.042575597088,37.4819884081853,2019,23,매봉역,664.881576584621
548,20699038,스타벅스,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 635-13,서울특별시 강남구 압구정로42길,127.034716758462,37.5268330299984,2019,13,압구정로데오역,647.436949328859
552,22800473,스타벅스노원케이티점,11350,노원구,1135010500,상계동,서울특별시 노원구 상계동 723,서울특별시 노원구 노해로,127.063825860056,37.6543668305308,2019,29,노원역,280.941433565167
556,20389010,스타벅스,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 701-7,서울특별시 강남구 테헤란로,127.043762069759,37.5033350490038,2019,6,역삼역,391.964498193076
560,23208222,스타벅스,11320,도봉구,1132010700,창동,서울특별시 도봉구 창동 659-5,서울특별시 도봉구 도봉로,127.034868675382,37.6483488366145,2019,25,쌍문역,81.1350185447571
564,25683194,스타벅스,11650,서초구,1165010600,잠원동,서울특별시 서초구 잠원동 70-2,서울특별시 서초구 잠원로,127.007423858098,37.5092345394587,2019,19,반포역,403.414401907814
568,25694521,스타벅스,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 19-3,서울특별시 서초구 신반포로,127.00239321346,37.5039300142165,2019,20,고속터미널역,243.538210415856
572,11516500,스타벅스,11290,성북구,1129012500,안암동5가,서울특별시 성북구 안암동5가 126-1,서울특별시 성북구 인촌로,127.026341469346,37.5870983380348,2019,18,안암역,292.334808156477
576,20295450,스타벅스,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1699-3,서울특별시 서초구 서초중앙로,127.013361956833,37.4963541721937,2019,18,교대역,390.724246406058
580,20028687,스타벅스대치점,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 988-17,서울특별시 강남구 도곡로,127.062221296007,37.4996265116081,2019,12,대치역,573.785600250734
584,20389762,스타벅스광운대점,11350,노원구,1135010200,월계동,서울특별시 노원구 월계동 410-1,서울특별시 노원구 석계로,127.060705412335,37.6231751762071,2019,10,광운대역,140.734713280564
588,20828526,스타벅스,11350,노원구,1135010300,공릉동,서울특별시 노원구 공릉동 126,서울특별시 노원구 화랑로,127.088969020253,37.6287759891336,2019,4,화랑대역,1104.2115400146
592,20424762,스타벅스,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 826-26,서울특별시 강남구 테헤란로2길,127.029679239432,37.4964803158248,2019,35,강남역,466.384715618763
596,23213262,스타벅스석촌호수점,11710,송파구,1171010400,송파동,서울특별시 송파구 송파동 7-4,서울특별시 송파구 석촌호수로,127.105216364301,37.5094301379565,2019,9,잠실역,585.354400595788
600,25585003,스타벅스,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 5-1,서울특별시 강남구 도산대로,127.023368467937,37.5173417649322,2019,12,신사역,479.266333007756
604,20025300,스타벅스역삼역점,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 646-15,서울특별시 강남구 테헤란로,127.035177610748,37.5007062485243,2019,9,동오역,158.169998893235
608,20026165,스타벅스,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 159-6,서울특별시 강남구 테헤란로87길,127.059426824816,37.5096240415368,2019,23,봉은사역,664.395250079168
612,20025735,스타벅스,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 747-21,서울특별시 강남구 논현로,127.038880731616,37.4959157868406,2019,12,동오역,478.426970288728
616,23316524,스타벅스,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1317-23,서울특별시 서초구 서초대로,127.025903621913,37.4980981742341,2019,46,강남역,766.044548728402
620,22555126,스타벅스,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 996-9,서울특별시 강남구 테헤란로104길,127.065230995138,37.5085888497427,2019,18,봉은사역,708.539208798333
624,20017739,스타벅스,11680,강남구,1168011800,도곡동,서울특별시 강남구 도곡동 467-17,서울특별시 강남구 언주로30길,127.054163435442,37.4892992237675,2019,14,도곡역,171.161761336418
628,20005051,스타벅스,11650,서초구,1165010600,잠원동,서울특별시 서초구 잠원동 58-24,서울특별시 서초구 나루터로4길,127.013448018261,37.5095823555688,2019,8,반포역,201.655264352141
632,20088322,스타벅스한성대입구역점,11290,성북구,1129010200,성북동1가,서울특별시 성북구 성북동1가 35-1,서울특별시 성북구 성북로,127.004904251791,37.5890460115547,2019,22,한성대입구역,252.455200341699
636,25274618,스타벅스송파사거리점,11710,송파구,1171010400,송파동,서울특별시 송파구 송파동 96-7,서울특별시 송파구 송파대로,127.110334770409,37.502269334236,2019,16,석촌역,127.563952079036
640,25808541,스타벅스강남에비뉴점,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1303-16,서울특별시 서초구 서초대로77길,127.023886925474,37.502721958552,2019,38,신논현역,842.526614932862
644,23498613,스타벅스,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 651,서울특별시 강남구 남부순환로,127.057395337984,37.4921723983972,2019,16,도곡역,271.542093564387
648,20023633,스타벅스,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 144-25,서울특별시 강남구 테헤란로,127.055580896323,37.5069442507099,2019,14,선릉역,766.354806175436
652,25797473,스타벅스,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 679-4,서울특별시 강남구 테헤란로,127.037733772702,37.5015740906142,2019,8,역삼역,265.201921488029
656,25902757,스타벅스압구정로데오역점,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 84-3,서울특별시 강남구 선릉로,127.040513119755,37.5265378643378,2019,14,압구정로데오역,329.273201151586
660,25747966,스타벅스,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 837-36,서울특별시 강남구 강남대로,127.031801329315,37.4906588834388,2019,29,강남역,211.745584900397
664,25730277,스타벅스고대프라자점,11290,성북구,1129012500,안암동5가,서울특별시 성북구 안암동5가 1-2,서울특별시 성북구 인촌로,127.030957744251,37.5864875767796,2019,21,안암역,143.688888106488
668,25742491,스타벅스,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 755,서울특별시 강남구 역삼로,127.048406096675,37.4992276933378,2019,25,한티역,281.597189283187
672,25729943,스타벅스,11680,강남구,1168011400,일원동,서울특별시 강남구 일원동 50,서울특별시 강남구 일원로,127.089578831632,37.4903343408695,2019,10,일원역,835.819747329681
676,25744200,스타벅스코엑스사거리점,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 91-31,서울특별시 강남구 영동대로,127.060193379989,37.5152437173541,2019,12,봉은사역,275.56008250304
680,25846799,스타벅스,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 157,서울특별시 강남구 삼성로,127.056219039363,37.5083640085869,2019,9,중앙역,771.685402633689
684,20681728,스타벅스,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 889-70,서울특별시 강남구 테헤란로64길,127.0511760602,37.5037642661984,2019,14,선릉역,258.894003884875
688,20014581,스타벅스,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 159,서울특별시 강남구 영동대로,127.059139102428,37.5118203253706,2019,22,봉은사역,489.853750816121
692,22534106,스타벅스,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 168-21,서울특별시 강남구 영동대로96길,127.063192969498,37.5105640373674,2019,23,봉은사역,467.461412899233
696,25901259,스타벅스방배카페입구점,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 755-14,서울특별시 서초구 방배중앙로,126.985676893834,37.4972370082012,2019,20,구반포역,491.765888993123
700,23784909,스타벅스,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 59-8,서울특별시 강남구 논현로,127.028627805482,37.5191511988017,2019,11,압구정역,488.078229365887
704,25928350,스타벅스,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 820-8,서울특별시 강남구 강남대로,127.027517730607,37.4992107601886,2019,42,강남역,811.266290901842
708,25964875,스타벅스,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 936-15,서울특별시 강남구 선릉로64길,127.053715109294,37.497945786956,2019,15,한티역,234.107686035031
712,28520216,스타벅스미아사거리역점,11305,강북구,1130510100,미아동,서울특별시 강북구 미아동 35-30,서울특별시 강북구 도봉로,127.030685494292,37.6118406150505,2019,32,미아사거리역,355.394621852845
716,12076165,스타벅스송파방이DT점,11710,송파구,1171011100,방이동,서울특별시 송파구 방이동 226-10,서울특별시 송파구 오금로,127.120508852575,37.5065444620512,2019,11,방이역,467.429012994285
720,25928281,스타벅스,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 52-17,서울특별시 강남구 삼성로,127.051146995902,37.5176763205093,2019,10,강남구청역,350.397523323012
724,11757465,스타벅스,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 812-2,서울특별시 서초구 방배로,126.99050928001,37.4919441682448,2019,24,내방역,486.522134238721
728,11798770,스타벅스역삼럭키점,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 798-30,서울특별시 강남구 도곡로,127.039391664754,37.4922256105997,2019,13,동오역,856.782316357597
732,11707694,스타벅스종암점,11290,성북구,1129013500,종암동,서울특별시 성북구 종암동 3-686,서울특별시 성북구 종암로,127.033983452137,37.6011813308853,2019,32,월곡역,660.764638660176
736,11765466,스타벅스포스코사거리점,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 157-36,서울특별시 강남구 테헤란로,127.057428066223,37.5075627123392,2019,13,봉은사역,951.950606235058
740,25637642,스타벅스,11710,송파구,1171010700,가락동,서울특별시 송파구 가락동 125-6,서울특별시 송파구 동남로,127.126233039197,37.4918996397466,2019,17,문정역,619.335219902433
744,11869893,스타벅스청계산입구역점,11650,서초구,1165011100,신원동,서울특별시 서초구 신원동 205-1,서울특별시 서초구 청계산로,127.056252426389,37.4472723955747,2019,9,청계산입구역,197.610062533694
748,11931405,스타벅스,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 216-5,서울특별시 강남구 논현로,127.032255003449,37.5115850987019,2019,17,학동역,304.130925346504
752,11931313,스타벅스대치사거리점,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 960-5,서울특별시 강남구 삼성로,127.058815537065,37.5033568327036,2019,13,한티역,787.755037895129
756,11836610,스타벅스,11650,서초구,1165010600,잠원동,서울특별시 서초구 잠원동 58-24,서울특별시 서초구 신반포로,127.011922479411,37.5086144884618,2019,14,반포역,35.8545042914374
760,12104846,스타벅스강남우성점,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 832-3,서울특별시 강남구 강남대로,127.030693855019,37.4923527985882,2019,32,강남역,2.36983575055137
764,11978034,스타벅스성신여대정문,11290,성북구,1129011700,동선동2가,서울특별시 성북구 동선동2가 134,서울특별시 성북구 보문로34길,127.018842126834,37.5908296207397,2019,25,성신여대입구역,311.006822933407
768,12064739,스타벅스,11305,강북구,1130510100,미아동,서울특별시 강북구 미아동 812-2,서울특별시 강북구 삼양로,127.021108114965,37.6183841817231,2019,19,삼양사거리역,334.001231303753
772,11970460,스타벅스압구정점,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 609,서울특별시 강남구 압구정로30길,127.029541735527,37.5263220722528,2019,10,압구정역,326.803495803439
776,12042236,스타벅스대치은마사거리점,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 941-19,서울특별시 강남구 도곡로,127.060159533829,37.4989974073525,2019,14,대치역,567.147887579259
780,12478338,스타벅스,11710,송파구,1171011100,방이동,서울특별시 송파구 방이동 226-10,서울특별시 송파구 오금로,127.120565823608,37.5065088438119,2019,10,방이역,464.139432751353
784,12421780,스타벅스,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 777-11,서울특별시 서초구 방배중앙로,126.986552647513,37.493523177117,2019,31,구반포역,902.341026338345
788,12338982,스타벅스,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 89-4,서울특별시 강남구 도산대로57길,127.041819329691,37.5252509543256,2019,15,압구정로데오역,467.839663031264
792,12431198,스타벅스청담영동대로점,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 132-1,서울특별시 강남구 영동대로,127.056440999381,37.5221789486327,2019,8,청담역,271.954197893304
796,12514290,스타벅스,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 736-2,서울특별시 서초구 강남대로85길,127.022582353053,37.507360608756,2019,18,사평역,840.706742270452
800,12434847,스타벅스신사가로수점,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 533-11,서울특별시 강남구 압구정로12길,127.022506036871,37.5218849410754,2019,8,신사역,414.175292484141
804,12129375,스타벅스송파구청점,11710,송파구,1171011100,방이동,서울특별시 송파구 방이동 22-5,서울특별시 송파구 오금로,127.107405691887,37.5146007564183,2019,10,몽촌토성역,398.604340857644
808,12657109,스타벅스이수역사거리점,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 3001-2,서울특별시 서초구 서초대로,126.983047389605,37.4859872810427,2019,27,이수역,189.164121691395
812,12521573,스타벅스커피강남대로신사,11650,서초구,1165010600,잠원동,서울특별시 서초구 잠원동 21-7,서울특별시 서초구 강남대로,127.019520989445,37.5148500163394,2019,14,신사역,534.768306465483
816,12637945,스타벅스공릉역점,11350,노원구,1135010300,공릉동,서울특별시 노원구 공릉동 379-27,서울특별시 노원구 동일로,127.072254551413,37.6263661213083,2019,32,공릉역,80.0787937009007
820,12611340,스타벅스송파위례점,11710,송파구,1171010900,장지동,서울특별시 송파구 장지동 884,서울특별시 송파구 위례광장로,127.143743892245,37.478547924507,2019,15,거여역,1749.68527382596
822,12510878,스타벅스,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 44-12,서울특별시 강남구 학동로,127.045958023572,37.5183012998145,2019,9,강남구청역,113.838609967479
826,12584840,스타벅스문정하비오점,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 618,서울특별시 송파구 송파대로,127.124872301331,37.4796170833121,2019,20,장지역,273.23995953745
830,12520814,스타벅스잠실대교남단점,11710,송파구,1171010200,신천동,서울특별시 송파구 신천동 7-30,서울특별시 송파구 올림픽로35길,127.098885013703,37.5157795174384,2019,14,잠실역,339.434273276991
834,12521939,스타벅스,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 19-4,서울특별시 서초구 신반포로,127.00681633008,37.5064271601893,2019,18,고속터미널역,244.10406679355
838,12563750,스타벅스,11710,송파구,1171010200,신천동,서울특별시 송파구 신천동 7-30,서울특별시 송파구 송파대로,127.098885013703,37.5157795174384,2019,14,잠실역,339.434273276991
842,12573377,스타벅스문정역점,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 651,서울특별시 송파구 송파대로,127.120744114354,37.4845512962666,2019,8,문정역,363.738353502019
846,12576496,스타벅스,11650,서초구,1165010600,잠원동,서울특별시 서초구 잠원동 21-7,서울특별시 서초구 강남대로,127.019520989445,37.5148500163394,2019,14,신사역,534.768306465483
850,12553778,스타벅스,11290,성북구,1129013600,하월곡동,서울특별시 성북구 하월곡동 89-7,서울특별시 성북구 동소문로,127.029301985316,37.6076123821039,2019,26,길음역,628.597280290415
854,12665937,스타벅스강남점,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 825,서울특별시 강남구 강남대로,127.028564755794,37.4978317500288,2019,38,강남역,636.402493986654
858,12666554,스타벅스강남오거리점,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 813-17,서울특별시 강남구 봉은사로2길,127.026643378379,37.5020959446628,2019,38,신논현역,695.715560229461
862,14057308,스타벅스노원마들역점,11350,노원구,1135010500,상계동,서울특별시 노원구 상계동 694,서울특별시 노원구 노원로,127.057078652885,37.6609627165363,2019,21,마들역,739.003650311364
866,16109325,스타벅스,11710,송파구,1171011200,오금동,서울특별시 송파구 오금동 20-17,서울특별시 송파구 마천로7길,127.128171659166,37.5089890769025,2019,18,방이역,262.681358321003
870,16196627,스타벅스,11650,서초구,1165010200,양재동,서울특별시 서초구 양재동 307-2,서울특별시 서초구 언남10길,127.044106392345,37.4736569936191,2019,15,양재시민의숲역,654.250201216492
874,16009661,스타벅스,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1329-7,서울특별시 서초구 강남대로,127.029220063815,37.4935120699427,2019,38,강남역,184.116562911383
878,16209256,스타벅스,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 621-1,서울특별시 강남구 언주로,127.033091753681,37.527387399188,2019,11,압구정역,599.849122507545
882,16242201,스타벅스,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 55-6,서울특별시 송파구 송파대로,127.123075719073,37.4862896561624,2019,13,문정역,213.979984983194
886,16252691,스타벅스,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1303-22,서울특별시 서초구 강남대로,127.024088422942,37.5037508251603,2019,36,신논현역,773.026015742062
890,16206207,스타벅스,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 642,서울특별시 송파구 송파대로,127.120580668252,37.4878840133883,2019,8,문정역,84.4235241505164
894,16219813,스타벅스,11680,강남구,1168011800,도곡동,서울특별시 강남구 도곡동 956,서울특별시 강남구 남부순환로,127.036608959864,37.4852467893652,2019,22,양재역,289.380656749581
898,16059494,스타벅스,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1365-23,서울특별시 서초구 남부순환로,127.030049982544,37.4844272247247,2019,15,양재역,297.94901454448
902,16095836,스타벅스,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 114-9,서울특별시 강남구 봉은사로,127.048500978939,37.5113566651683,2019,8,중앙역,31.8934137646964
906,16129812,스타벅스,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 907-1,서울특별시 서초구 방배로,126.996073072997,37.4843326178498,2019,31,방배역,348.182250854984
910,16113431,스타벅스,11710,송파구,1171010700,가락동,서울특별시 송파구 가락동 174-14,서울특별시 송파구 오금로,127.13626162278,37.4969832953838,2019,19,개롱역,279.453531784219
914,16279533,스타벅스,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 944-31,서울특별시 강남구 테헤란로,127.060560942124,37.5075786596138,2019,21,봉은사역,833.51029742198
918,16308823,스타벅스,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 599,서울특별시 강남구 남부순환로,127.062646457685,37.494565941597,2019,16,대치역,54.2365815048944
922,20847208,STARBUCKSCOFFEE,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 19-3,서울특별시 서초구 신반포로,127.00239321346,37.5039300142165,2019,20,고속터미널역,243.538210415856
926,25964875,스타벅스,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 936-15,서울특별시 강남구 선릉로64길,127.053715109294,37.497945786956,2020,15,한티역,234.107686035031
927,20015708,스타벅스남부터미널2점,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1457-1,서울특별시 서초구 효령로,127.014197798445,37.4843861241449,2020,35,남부터미널역,271.455968677929
928,22934175,스타벅스,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 529-10,서울특별시 강남구 논현로175길,127.021629292234,37.5231842055575,2020,5,신사역,468.307000524995
929,28520216,스타벅스미아사거리역점,11305,강북구,1130510100,미아동,서울특별시 강북구 미아동 35-30,서울특별시 강북구 도봉로,127.030685494292,37.6118406150505,2020,32,미아사거리역,355.394621852845
930,16095836,스타벅스,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 114-9,서울특별시 강남구 봉은사로,127.048500978939,37.5113566651683,2020,8,중앙역,31.8934137646964
931,16129812,스타벅스,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 907-1,서울특별시 서초구 방배로,126.996073072997,37.4843326178498,2020,31,방배역,348.182250854984
932,20385969,스타벅스,11650,서초구,1165010600,잠원동,서울특별시 서초구 잠원동 70-1,서울특별시 서초구 잠원로,127.006957982903,37.5102488124166,2020,17,반포역,482.277663425877
933,23224039,스타벅스,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 52-1,서울특별시 강남구 도산대로,127.051571721037,37.5243385164378,2020,7,청담역,680.195523057992
934,23517515,스타벅스,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 118-3,서울특별시 서초구 사평대로,127.007826111215,37.5044803619627,2020,21,고속터미널역,262.347100459302
935,5133712,스타벅스,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 159,서울특별시 강남구 영동대로,127.057100286394,37.5129393969289,2020,10,봉은사역,580.994968618438
936,20430267,스타벅스논현힐탑,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 216-5,서울특별시 강남구 논현로,127.032255003449,37.5115850987019,2020,17,학동역,304.130925346504
937,20482725,스타벅스,11680,강남구,1168010300,개포동,서울특별시 강남구 개포동 1229-1,서울특별시 강남구 논현로,127.045116281379,37.4778100339866,2020,21,매봉역,1029.50217282141
938,25928281,스타벅스,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 52-17,서울특별시 강남구 삼성로,127.051146995902,37.5176763205093,2020,10,강남구청역,350.397523323012
939,23197283,스타벅스교대역점,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1693-3,서울특별시 서초구 서초중앙로,127.01395530164,37.4942326373696,2020,17,교대역,311.616541549126
